track_id,track_name,track_artist,popular,release_year,release_month,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
5XJHPtlkia5JnccXFBSGbg,Oh I,Debra Killings,0,2003,7,r&b,0.53,0.631,9,-6.973,1,0.204,0.222,0,0.312,0.591,80.153,217600
5PHGTeEdFxTEb4hepxug86,Turn! Turn! Turn! (To Everything There Is a Season),The Byrds,0,1905,5,rock,0.449,0.811,2,-8.17,1,0.0458,0.117,2.28e-05,0.0393,0.736,124.594,229533
09WgwgVEQa7X76FG7VapUE,Veera Thurandhara,Gana Bala,0,2016,6,rap,0.779,0.492,1,-6.962,1,0.307,0.171,0,0.0979,0.72,95.041,197210
5YN0zHycJ0Yxz31A5QsVov,These Are The Times (feat. JRM),Martin Garrix,1,2019,7,edm,0.687,0.707,4,-6.19,1,0.0328,0.0536,9.29e-05,0.16,0.607,127.033,188656
6A8NdRN6j5wlrxOl40pp4r,Me and My Downfall,DeeExpus,0,2012,3,rock,0.541,0.856,2,-7.755,1,0.028,2.06e-05,0.0234,0.358,0.295,98.015,410133
407ltk0BtcZI8kgu0HH4Yj,Into My Arms - 2011 Remastered Version,Nick Cave & The Bad Seeds,1,1905,6,rock,0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.219,94.163,256120
1gmarFWgSwb4SWlmqDjWka,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,0,2018,1,r&b,0.718,0.656,4,-6.604,0,0.158,0.269,0.00105,0.263,0.83,79.394,207455
6cui4tNWQlw7ydqyrk89pc,You & Me,Wahlstedt,0,2016,5,edm,0.651,0.798,0,-4.401,1,0.0278,0.00566,0.0106,0.121,0.291,128.043,176250
22wcpWIq8EUqcFoF6wD0gg,Accetto Miracoli,Tiziano Ferro,0,2019,9,r&b,0.533,0.434,0,-5.473,1,0.0315,0.867,3.73e-06,0.107,0.247,78.463,211736
6habFhsOp2NvshLv26DqMb,Despacito,Luis Fonsi,1,2019,2,latin,0.655,0.797,2,-4.787,1,0.153,0.198,0,0.067,0.839,177.928,229360
2hyh9YvwFB0cGjvyGk6Sxo,Robię Yeah (prod.by FRNKIE),K Koke,0,2019,1,rap,0.718,0.556,11,-10.182,0,0.31,0.0298,0,0.337,0.398,93.96,173617
4OZr4idEQn3vwdKu3uNQAO,Intro,Brasstracks,0,2016,8,r&b,0.535,0.538,9,-7.282,0,0.0572,0.00645,0.762,0.0721,0.116,74.112,84068
4cRR2gUTOerkUOW5iZpm91,Feels Good,Tony! Toni! Toné!,0,1990,1,r&b,0.827,0.852,2,-12.052,1,0.0942,0.115,1.49e-05,0.299,0.635,117.17,298373
3aNsRsxKJWI7QdKEbav4e4,Clouds,SamuW,0,2019,11,rap,0.754,0.299,9,-16.236,0,0.052,0.579,0.9,0.0475,0.897,143.862,135026
3HeYi0kMBereApC8YFNgJO,Big City Nights,Scorpions,0,1985,6,rock,0.383,0.969,8,-3.163,0,0.0937,0.0002,0.497,0.519,0.335,140.544,298720
04hFLMBiGOrTeuZBVnCGhh,Northern Sky (feat. Kb),Capital Kings,0,2015,10,edm,0.662,0.964,7,-2.792,1,0.0745,0.00622,0,0.0796,0.392,144.964,207453
1uhQ3H3TSDX9Bq9Oz6uHWV,Penélope Cruz Volver,Estrella Morente,0,2006,5,r&b,0.583,0.386,9,-11.531,0,0.133,0.896,1.01e-05,0.074,0.634,101.045,217853
2TNPagu8Z4zvDOpmnktF00,Warrior,Disturbed,0,2010,8,rock,0.549,0.969,1,-2.763,1,0.049,1.16e-05,0.106,0.104,0.348,101.055,204827
3ITvHA9zhZZdBJsOsAUegF,Amorfoda,Bad Bunny,0,2018,2,rap,0.742,0.432,9,-7.539,0,0.0615,0.984,5.78e-05,0.0796,0.252,148.005,155676
4A6CndGv4pjCQKxkIWIGoB,I Grew Up On Wu-Tang,The Game,0,2016,10,rap,0.591,0.696,11,-5.525,0,0.421,0.187,0,0.849,0.254,77.498,175093
6KPMVAR0DaZ0kXzgZk4xKP,Pa´ la Camara,Power Peralta,0,2020,1,latin,0.863,0.757,4,-3.781,0,0.218,0.278,0.0713,0.0827,0.747,99.978,177637
4D9QMZ3n8OupOPdxU0MMBS,Make A Move,EMMA WAHLIN,0,2019,2,pop,0.822,0.591,9,-6.615,0,0.0515,0.0133,0.147,0.114,0.384,124.015,189147
2tBtdRjNw2YYIEzj6VtQhq,Boy Oh Boy,Diplo,0,2013,10,edm,0.539,0.954,1,-3.054,0,0.12,0.00224,0.835,0.0623,0.389,129.956,174399
1V8Lm8AMbCVik73Ixqp05d,Backlash - Martin Garrix Edit,DubVision,0,2014,8,edm,0.679,0.825,0,-6.059,0,0.0529,0.00702,0.00207,0.0658,0.313,126.986,376063
7ezGYRSrMOywKamZ0LPVwR,Looking Up,SafetySuit,0,2015,10,pop,0.61,0.822,0,-4.424,1,0.0336,0.00272,0.000323,0.169,0.455,92.046,194025
6imHfAXTylNqAqjDnmMd30,VHS,PlanBe,0,2019,12,rap,0.614,0.555,9,-8.519,0,0.0534,0.206,0,0.059,0.35,100.03,190285
1GrXRNlO2NRbyBgQMxWAY4,Praise You (Chill Mix),King Arthur,0,2016,10,latin,0.614,0.701,6,-6.022,1,0.0344,0.236,0.0262,0.128,0.0358,100.016,201600
1QXhzptk3KMnO8xewGePhu,Brighter Day,Kirk Franklin,0,2011,12,r&b,0.605,0.878,8,-5.829,1,0.112,0.122,0,0.237,0.704,84.148,340200
10NnNz4U15BNgWDc2xLYpS,En Algún Momento,Ulises Hadjis,0,2015,5,pop,0.461,0.741,4,-6.669,1,0.0702,0.465,4.08e-05,0.105,0.245,130.951,188317
2zkhW5YaOPPaPgNWXmjTjF,Come Around,Hoodie Allen,0,2019,8,pop,0.726,0.727,9,-4.919,1,0.0969,0.363,0,0.231,0.815,77.543,166696
3VeuvRWfJLSOzeVPrgi5MR,Night Drive,Ari Lennox,0,2016,10,r&b,0.816,0.433,6,-6.372,1,0.177,0.0717,1.42e-05,0.12,0.713,129.852,150133
4FRBAscoGnKAMa9Ttf9LCp,Sleepless - Club Edit,CAZZETTE,0,2014,5,edm,0.746,0.552,6,-10.405,0,0.0519,0.0471,0.00422,0.0856,0.274,124.028,283347
74uDOPHx4mvX6v4qSXiXnH,Estar Enamorado,Golpe a Golpe,0,1905,7,latin,0.791,0.788,1,-6.48,1,0.079,0.0502,0,0.173,0.719,89.987,205440
3WnFulxNJtoANf4r0FVkD6,Solo (with Rauw Alejandro),Jay Menez,0,2020,1,latin,0.837,0.562,11,-4.807,0,0.113,0.331,1.39e-05,0.203,0.356,94.067,211115
3LCXApiAIIvSzM03Aemhoi,"Denise, Don’t Wanna See You Cry",Night Moves,0,2016,3,pop,0.366,0.86,8,-4.922,0,0.0415,0.00769,0.767,0.124,0.286,137.427,229827
0qJDy1QsmmnZt343XTzxQd,Can't Get Enough! - Vocal Club Mix,Soulsearcher,0,1905,6,edm,0.747,0.973,4,-6.415,0,0.037,0.000362,0.565,0.308,0.983,128.127,412973
2OGNgRsvLuSHTUUkrrgc0R,Bailando - Official Salsa Version,Issac Delgado,0,2014,9,r&b,0.704,0.949,4,-1.163,0,0.0378,0.553,0,0.363,0.899,94.966,273160
6or5lT9sFZHGqjr9waVqTA,The Weekend,REK,0,2019,2,pop,0.792,0.728,4,-4.391,0,0.0842,0.16,0,0.0511,0.565,106.101,168300
4FWmE1B9LaE0qta4mHikD1,Don't Let Me Be Lonely Tonight,David Sanborn,0,2005,1,r&b,0.539,0.279,2,-9.138,0,0.033,0.852,5.6e-05,0.0787,0.241,94.004,366413
3PFaFVWq5wucLu6s4baj9D,Girl,The Internet,1,2015,6,r&b,0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,79.89,415613
2dyfo7lqKI7NtSAhUZwnoJ,My Michelle,Guns N' Roses,0,1987,1,rock,0.441,0.935,3,-8.49,1,0.0514,0.167,0.0298,0.513,0.308,103.467,218667
0eaSdnDwPCoXMwPMwko4Ne,De Repente,Soraya,0,2003,1,pop,0.863,0.412,8,-11.527,1,0.0348,0.762,0.00245,0.337,0.805,118.033,247467
7bre6yd84LZ6MFoTppmHja,Swimming Pools (Drank),Kendrick Lamar,0,2012,8,rap,0.656,0.446,1,-5.897,1,0.265,0.00695,0.000419,0.088,0.203,74.543,247800
5H2cgEPEJxA72Bqb4cLvrj,With You (Jai Wolf Remix),Dirty South,0,2015,4,pop,0.587,0.881,2,-1.316,1,0.0397,0.0114,0.00146,0.326,0.221,94.984,328421
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,1,2020,1,r&b,0.655,0.722,0,-4.726,0,0.048,0.556,0,0.133,0.298,90.099,208208
3nCFiwtuVqVJmnSasApvr3,Salgo Pa' la Calle,Daddy Yankee,0,2008,8,latin,0.617,0.771,10,-5.586,0,0.112,0.0384,3.32e-06,0.162,0.553,180.002,267747
21brTVDh5Y3B3mA4z5yyaU,Silent Morning,Noel,0,1988,3,latin,0.744,0.815,11,-10.885,0,0.0378,0.0418,0.000942,0.0326,0.934,116.05,264467
1iSqfoUFnQwV0QW1EfUit8,Suicidal,YNW Melly,1,2019,11,edm,0.736,0.369,9,-9.682,0,0.0688,0.334,0,0.126,0.235,140.005,222997
199yJpWCdPhon2nlmLslJI,Dure Dure,JEN,0,2017,7,latin,0.65,0.836,9,-3.3,0,0.214,0.083,0,0.0982,0.659,180.1,219840
3FGiFUJRRp5RGikVrs6kig,Underdog,Alicia Keys,1,2020,1,latin,0.655,0.722,0,-4.726,0,0.048,0.556,0,0.133,0.298,90.099,208208
1ebdwj82NxclF7BGoPfxpf,Nena Fichu,Farruko,0,2015,8,latin,0.698,0.689,9,-5.61,0,0.0487,0.197,0,0.272,0.83,171.953,208066
3v0ylYF51SKkgAi4PrfKTq,I'm So Sick,Flyleaf,0,1905,6,rock,0.431,0.959,10,-4.257,1,0.0854,6.13e-05,6.19e-06,0.118,0.269,153.925,176160
4TOzKNgRp7BZHUyptr0cHw,So You Want To Be A Gangster,Juice The Motion Picture Soundtrack,0,2012,4,rap,0.827,0.412,2,-12.855,1,0.133,0.000406,0.00333,0.297,0.522,166.141,245943
2ndGRiIuKMco4lBjGasFIm,You,WildVibes,0,2019,11,edm,0.598,0.762,3,-5.633,1,0.0502,0.182,1.25e-06,0.216,0.142,128.067,263562
5UAtga7XRwi2Y7Pp0sTNE5,Standing In The Way Of Control,Gossip,0,1905,6,rock,0.697,0.911,7,-6.196,1,0.0294,0.0071,0.0316,0.219,0.935,118.339,256400
3B7i9OKRRmIsSBHEbJz58Y,Grind with Me,Pretty Ricky,1,2005,5,r&b,0.7,0.538,1,-5.952,1,0.045,0.000204,0,0.105,0.189,136.518,237733
4qgdySrAI50O6G6QxUA3qY,Tengo Niveles,J Montez,0,2020,1,latin,0.786,0.892,6,-3.442,0,0.215,0.002,0,0.0513,0.401,179.904,152009
1D3NaA8JL6QrKoYNj4BKN0,Hyena,Jamshied Sharifi,0,2009,9,rock,0.679,0.474,2,-15.384,0,0.0311,0.47,0.841,0.0727,0.753,130.019,173000
6sq5mqtS3jwJjvBHALknJH,Hair Down (feat. Kendrick Lamar),SiR,1,2019,8,r&b,0.804,0.509,8,-10.833,0,0.132,0.208,0.00011,0.314,0.472,120.074,217006
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,1,2018,8,latin,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
6PtXobrqImYfnpIxNsJApa,Bad (feat. Vassy) - Radio Edit,David Guetta,0,2014,4,edm,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,170625
35mUPbEWBUMq6TLl0tkDMk,Сарума,Kaspiyskiy Gruz,0,2014,4,rap,0.651,0.775,6,-7.099,0,0.179,0.426,1.18e-05,0.221,0.567,81.961,142316
4CiTRVXZJbQEybrPJgFwNC,Want You,Erkki.R,0,2019,8,edm,0.764,0.877,7,-1.876,1,0.049,0.369,1.2e-06,0.19,0.813,110.059,163468
7wrBlgNqYBAC5yFfO4fnYb,Don't Close Your Eyes,Kix,0,1988,9,rock,0.537,0.382,7,-15.568,0,0.0245,0.0795,0.00115,0.114,0.338,148.061,257053
5DTQC1UhuhvQ6NFKV99kI8,C-Walk,Kurupt,0,1998,10,rap,0.929,0.466,0,-8.861,1,0.255,0.0337,1.51e-05,0.0565,0.632,94.992,311667
4wwHmz9lmrJqkxwMENBVVL,get away,una schram,0,2019,10,r&b,0.728,0.386,10,-8.487,0,0.0719,0.494,0.000318,0.0865,0.347,154.957,201290
69l0Dyhy2pprXgZ5YX4rAf,Karma.,Tunebased,0,2019,10,edm,0.645,0.748,1,-7.999,0,0.0357,0.00362,0.00181,0.254,0.0788,124.92,228495
17Z23wxx1J0nicqNfImgUE,Young Girl / I Really Like You,Pharrell Williams,0,1905,6,r&b,0.543,0.757,10,-4.604,0,0.0679,0.0495,1.87e-05,0.0807,0.678,108.975,493960
0VMipILpCmHIaKhzUIY8FW,Bon Appétit (feat. YA-LE) - Noizu Remix,Shaun Frank,0,2018,12,edm,0.713,0.647,2,-5.684,1,0.0514,0.0449,0.747,0.0619,0.188,125.004,247680
3jagJCUbdqhDSPuxP8cAqF,Work It,Missy Elliott,1,2002,11,rap,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,263227
7jwWgLyrVPuXuoKOJeTQVo,Crank It - Radio Edit,Breaking Beattz,0,2017,8,edm,0.876,0.504,1,-6.561,1,0.0569,0.0251,0.861,0.0741,0.18,124.031,251096
56QspNOQhZHWNONFKcRws0,Tiiied (feat. 6LACK & Ella Mai),JID,0,2018,11,r&b,0.588,0.644,2,-7.523,0,0.227,0.6,0,0.647,0.102,97.183,244802
2wRkBumdItthjYP9XknImg,Está Rico,Marc Anthony,1,2018,9,rap,0.817,0.74,11,-4.566,0,0.283,0.266,0,0.0992,0.674,130.04,215151
1qjJwDrg6kKsyCCMOazeG1,Feels Like You,MOTi,0,2019,12,edm,0.63,0.833,5,-5.228,0,0.0657,0.0513,0,0.324,0.528,126.145,157619
7HR024DKw3SnKzCDJp3Bnf,Sweet Home Alabama,Lynyrd Skynyrd,0,1993,4,rock,0.598,0.606,0,-11.812,1,0.0256,0.162,0.000357,0.353,0.91,97.736,287173
50RKxAH1u49WI5BI8AlRaw,Samishii Nettaigyo (Bonus Track) - Remastered 2013,Wink,0,1989,12,r&b,0.636,0.954,9,-6.125,0,0.0365,0.395,0.000546,0.043,0.958,121.914,269013
6ekZ73XINCNJ3ppPaHfViM,You Make Me Happy,11 Acorn Lane,0,2019,6,edm,0.649,0.939,7,-3.195,1,0.243,0.156,0.00266,0.872,0.346,127.933,178053
72dagJWCsNeAmHYBdQdksq,Rocket Man,Mile Twelve,0,2018,9,r&b,0.57,0.419,10,-8.44,1,0.033,0.766,8.57e-06,0.0853,0.438,77.043,203356
185KiwRpwjqe52jyaRUBFn,Ruled the World,Hogland,0,2017,11,edm,0.564,0.729,3,-4.897,1,0.0423,0.0283,2.17e-05,0.134,0.175,127.995,183760
3YwmxsHVIYWfNcaM8RWfGm,Saké,Chalky,0,2019,6,rap,0.36,0.711,10,-7.926,1,0.257,0.4,0.355,0.92,0.554,144.258,213699
6kckNpuM5oXZrObLExRg6d,Road,Lane 8,1,2020,1,edm,0.689,0.514,11,-12.803,1,0.0383,0.512,0.449,0.0952,0.0963,121.985,238033
08d1uFAAtQgLbuvyP2AkoH,The Groovy Cat,PAWSA,0,2017,12,edm,0.8,0.846,5,-7.518,1,0.0624,0.0277,0.877,0.0896,0.211,127.008,272395
5ReD0EFOt4pty5Ql8QlnUj,Lose Control,Wax Motif,0,2019,11,edm,0.676,0.903,11,-3.872,0,0.055,0.00457,0.617,0.138,0.642,125,189765
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,1,2019,6,rap,0.772,0.639,1,-7.119,1,0.467,0.15,0,0.0698,0.261,168.112,166560
3LcL0BRnO3EgoAn9Y1ljNL,Gravity,Depdramez,0,2018,10,edm,0.709,0.933,11,-5.117,1,0.167,0.000688,0.271,0.245,0.133,127.993,219375
7Hqc9EvCMrnBHa1srU6kiL,Venq Tolep - Hit Club Version,Robag Wruhme,0,2019,7,pop,0.865,0.726,0,-12.501,1,0.0918,0.0223,0.945,0.0515,0.108,122.008,384599
0MnD6a0XiPC44N5yrEpD74,"Who, Want, War",Pastor Troy,0,2005,3,rap,0.556,0.836,6,-6.903,0,0.199,0.0587,0.000351,0.355,0.429,168.196,293173
3gGiXmOhMcFZwtsNZKraUc,summer coming,BROCKBEATS,0,2018,7,latin,0.694,0.349,5,-12.908,0,0.159,0.964,0.924,0.114,0.844,82.931,129000
3hwnnUQnUJPSq38H9e5SAY,Мент на меня газует,Nurminsky,0,2018,8,rap,0.864,0.561,8,-6.484,1,0.305,0.096,0.00174,0.325,0.571,150.087,262348
1qy5sw8ktKkokAjaxc5UX1,You Called And Told Me - Jeff Redd,Various Artists,0,2007,3,r&b,0.715,0.879,1,-6.505,0,0.0403,0.0745,2.85e-06,0.371,0.661,107.088,338253
5SDmwAmdAtDG9kyGniVBKN,Seigfried,Frank Ocean,0,2016,8,r&b,0.293,0.255,4,-11.155,0,0.0416,0.975,0.000248,0.101,0.363,170.565,334570
4svCVV4VHEL3Z4efES868h,Go DJ,Lil Wayne,0,2004,1,rap,0.729,0.792,6,-3.137,1,0.142,0.0617,0,0.223,0.698,157.993,281827
3B7i9OKRRmIsSBHEbJz58Y,Grind with Me,Pretty Ricky,1,2005,5,r&b,0.7,0.538,1,-5.952,1,0.045,0.000204,0,0.105,0.189,136.518,237733
4OLNZ3wmdoMpAjlIXsEEBV,Tear You Down,Clawfinger,0,2019,10,rock,0.432,0.831,1,-7.24,1,0.0616,2.72e-05,0.00841,0.296,0.247,196.018,174079
6Bd8wKokB3KwlWfG8s3GSG,Free Falling,Monica Lopez,0,2014,6,rock,0.497,0.425,5,-7.615,1,0.0342,0.0615,1.27e-05,0.0951,0.489,167.959,279547
2hr7myxuDCoXsKyVfh4ue0,Do Or Die - Afrojack vs. THIRTY SECONDS TO MARS Remix,Afrojack,0,2014,1,edm,0.575,0.89,2,-3.169,1,0.0416,0.034,3.23e-06,0.047,0.206,128.041,278174
4d3cCNTG3PUgWhPButc4N7,Sing It With Me - Embody Remix,JP Cooper,0,2019,6,latin,0.674,0.854,5,-5.253,1,0.115,0.054,0,0.379,0.503,111.969,180571
4bXo5s1XC6w9tLyOKykxSz,Heart Like A Wheel,Eric Church,0,2018,10,r&b,0.506,0.441,2,-7.911,1,0.0506,0.542,0.000537,0.109,0.507,198.814,195547
7f1Dmr246cJ9uQYdbplTbh,He Wasn't Man Enough,Toni Braxton,1,1905,6,r&b,0.739,0.947,11,-1.915,0,0.0412,0.00947,2.99e-05,0.326,0.763,88.009,261933
0yTJtxZJ5VLfBEHhiNUNeY,Silvertongue,Young the Giant,1,2016,8,pop,0.673,0.789,0,-4.288,1,0.0408,0.00975,0,0.752,0.841,100.043,197427
1v5cgIyffYtfEx0swttdoE,Bring Da Ruckus,Wu-Tang Clan,0,1993,11,rap,0.794,0.627,11,-9.431,1,0.36,0.234,0,0.35,0.518,87.554,251467
1mT47pKLXUwPYGwB91GcNz,Créeme,KAROL G,1,2018,11,latin,0.715,0.872,6,-3.501,1,0.0547,0.154,0.000146,0.11,0.682,96.939,212493
4BM4ml3TgBFALLaCaJtVhi,Pumped Up,Klingande,0,2017,9,pop,0.732,0.734,0,-6.423,1,0.107,0.00719,1.49e-05,0.34,0.643,123.033,177073
49MHCPzvMLXhRjDantBMVH,Just the Way You Are,Billy Joel,1,1905,5,rock,0.589,0.453,7,-8.912,1,0.0397,0.703,2.54e-05,0.134,0.513,139.148,290573
4s7DK08ZqqU5EnjvQ6Vlle,Hasta Abajo,Don Omar,0,2010,1,latin,0.697,0.919,7,-3.867,1,0.0792,0.432,0.0206,0.0882,0.683,179.988,232227
2Z9B8sd6HgEfCWqvOfhFD0,Everybody Wants You - Remastered 2002,Billy Squier,0,2005,1,rock,0.529,0.906,7,-6.116,1,0.0517,0.105,3.78e-05,0.0757,0.965,131.847,228147
6kTMnty169llVx9sGHb6LD,Solo,Amenazzy,1,2017,9,latin,0.637,0.513,11,-6.846,0,0.283,0.3,0.000571,0.0981,0.27,196.088,231909
0sr5LOMv4x0jmTYfe6oOvP,Back Up,DeJ Loaf,1,2015,7,rap,0.816,0.535,9,-8.302,1,0.338,0.147,4.53e-06,0.176,0.435,80.012,241267
13wxWKNLmPCPHmmAkpDNcc,A Mi Manera,Seven Kayne,0,2019,10,rap,0.626,0.753,5,-4.5,0,0.0676,0.0533,0.000159,0.252,0.55,160.006,138000
1EiaIGTIQ2aH0NTxFSxv4U,XXX,WELL$,0,2016,10,rap,0.751,0.64,2,-9.721,1,0.225,0.114,0,0.0955,0.252,119.98,214015
23gEWg886oyEWphJOhplT1,Bounce Generation - Original Mix,TJR,0,2014,5,edm,0.746,0.997,2,-1.631,1,0.169,0.000572,0.159,0.17,0.27,127.991,228765
0KOMzOpAeg3CNrs7UceEpO,Hurricane - Arty Remix,Halsey,0,2015,3,pop,0.43,0.853,0,-4.107,1,0.0692,0.0279,3.29e-06,0.376,0.446,127.956,224520
49JVirKEYzK7SE2Nxnrk4K,Shock Dat Monkey,TLC,0,1992,2,r&b,0.789,0.826,9,-11.275,0,0.0582,0.0701,0.0252,0.0751,0.753,110.943,308573
0C4ejWmOTMv8vuYj85mf8m,S&M,Rihanna,1,2010,11,latin,0.766,0.682,1,-5.02,1,0.0419,0.0113,0.00016,0.104,0.833,127.966,243533
16r6flH0Ib6cL8liYLsx8W,Dembow,Wisin & Yandel,0,2013,8,latin,0.723,0.807,7,-4.23,0,0.123,0.259,0,0.127,0.851,93.027,178040
3odZdERAbBVzLelo2K3j1A,Iron Maiden,Ghostface Killah,0,2009,5,rap,0.762,0.561,8,-11.047,1,0.388,0.407,0.000773,0.425,0.739,102.993,286760
3b0dX6Q2lxp7OX5lFt0nba,Ha,Juvenile,0,1998,1,rap,0.865,0.841,7,-5.381,1,0.225,0.022,0,0.0714,0.674,91.982,292333
0yjsqPohhEH9engTAwqWYR,Sticky Situation,anders,0,2019,10,rap,0.795,0.501,0,-7.359,0,0.151,0.0191,0,0.11,0.105,150.024,153753
1jecO8NeYLsVWVptITz4c1,Tú,maye,0,2019,9,latin,0.732,0.555,5,-7.973,1,0.0326,0.625,0,0.112,0.729,114.981,206612
7LERfcxG7fhH8iuhmhe5Do,Weed Nap (Prod. by Sayez),Boaz,0,2010,10,rap,0.522,0.905,8,-5.922,0,0.409,0.0534,0,0.452,0.595,109.842,251246
2Lg4kvhOrPhpGEZmSe7VAN,Country Grammar (Hot Shit),Nelly,0,2000,6,rap,0.872,0.673,2,-6.879,1,0.108,0.00802,0,0.155,0.527,162.781,287000
1Kjer1JoWuJGNwGV6Pbgv1,Cristina,Sebastian Yatra,1,2019,3,latin,0.649,0.502,5,-4.368,1,0.0437,0.286,0,0.166,0.695,87,202040
5QGcPVSJ8FD8eicZvMcNcG,Forever,KISS,0,1989,10,rock,0.43,0.663,6,-10.579,1,0.0319,0.216,1.85e-05,0.0521,0.537,176.378,233427
5ypMnVLjhF2W3uEyGRh1Hj,Sad But True,Boris Brejcha,0,2016,9,edm,0.82,0.425,2,-10.306,1,0.0877,0.000694,0.906,0.112,0.307,125.001,481920
6a2CA3DWbpnd1zMnqMca68,It Could Be - Genix Remix,Armin van Buuren,0,2020,1,edm,0.678,0.99,3,-5.439,0,0.0425,0.000428,0.88,0.0747,0.235,128.001,168250
1fKarvU7O0NifM7FooSAYC,Insomnia,Josh Le Tissier,0,2019,6,edm,0.687,0.978,7,-3.959,1,0.0627,0.00099,0.875,0.286,0.241,131.987,185455
4GW1YB8tJ2fDcKQftYd7We,M16,MACAN,0,2019,5,rap,0.882,0.567,8,-7.685,0,0.196,0.335,0,0.105,0.746,85.049,134091
5P0akv5sOt042xlwdZ4Eoe,Back to Life,Chiiild,0,2019,9,r&b,0.642,0.575,8,-7.045,1,0.0246,0.0374,0.637,0.196,0.405,98.06,222533
68rdZO4AcPakdi2zaS7kPI,I'm Not Part of Me,Cloud Nothings,0,2014,4,pop,0.389,0.955,1,-4.962,1,0.0599,0.0524,0.652,0.0815,0.431,86.927,275309
2MrmBl3qmsA26YPvaiSvmW,Bloodline,Northlane,0,2019,4,rock,0.524,0.973,3,-5.784,0,0.118,0.000108,0.259,0.158,0.367,97.462,205547
5lzXML8WVfoQeUvEVakaHx,Broken,Seether,0,2013,1,rock,0.441,0.608,3,-2.979,0,0.0344,0.00923,0.000155,0.145,0.209,123.777,258516
52KvuGmgcgRdrLMXOtda0E,The Stroke - Remastered,Billy Squier,0,1905,6,rock,0.67,0.591,7,-6.012,1,0.0646,0.62,0,0.373,0.8,91.439,217613
1s4Ie0cT6P73SRSfh3oyGW,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,0,1905,6,rock,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,291373
3UvB63cZSpGUL3LvAj03dI,Piedra,Caifanes,0,1992,6,rock,0.643,0.816,7,-8.535,1,0.0476,0.0357,7.28e-05,0.218,0.616,115.061,276067
6jg3Om6ZBMKlylforWGPEC,War of Change,Thousand Foot Krutch,0,2012,4,rock,0.532,0.878,5,-4.431,0,0.0326,0.00229,0.000282,0.0771,0.579,104.026,231667
1S6zXoXhfalX2ETKo337Md,YES or YES,TWICE,0,2018,11,pop,0.702,0.913,11,-2.977,1,0.0374,0.0514,3.71e-06,0.166,0.735,137.982,237685
6bTn1ovliI0OkjUNkiMBJq,Nobody,Mitski,1,2018,8,r&b,0.398,0.716,0,-5.254,1,0.0392,0.0764,0,0.0848,0.494,117.295,193429
4AimtqU9MO2HnMro20AK2j,Obsessed,Hogland,0,2017,8,edm,0.553,0.631,0,-4.661,1,0.0418,0.0284,0,0.147,0.521,144.845,196974
4m2lVqfPeSTD3azgBJHowK,FAKE,BROCKHAMPTON,0,2017,6,r&b,0.7,0.435,7,-9.769,1,0.0526,0.00829,0.00012,0.0925,0.645,125.894,275500
1lHfoSaHIh9dLpFAFCppoO,Yellow Brick Road,Xavi,0,2017,8,edm,0.761,0.639,7,-6.754,1,0.0458,0.571,0,0.31,0.314,100.005,211012
5IXRReJwphf85X3q7vhtWa,SkindeepSkyhighHeartwide,Lawrence Rothman,0,2020,1,pop,0.545,0.635,5,-6.57,1,0.0354,0.019,6.97e-05,0.0995,0.349,117.038,246593
41U86awdgg7CKQUA4twR68,Who Took The Merry Out Of Christmas - Single Version,The Staple Singers,0,2007,1,r&b,0.599,0.548,8,-9.906,1,0.0608,0.249,0.000933,0.271,0.81,101.641,149880
55OVm2ZfT6oj0WdN64tSws,What You're Made Of,Arrested Youth,0,2019,11,rock,0.792,0.682,10,-5.293,1,0.0299,0.128,0,0.0793,0.775,93.973,188166
3JmyDWiGoQ37jZlU7tU9Pu,Faded,John De Sohn,0,2019,11,pop,0.561,0.859,4,-7.556,1,0.0515,0.0145,0.000933,0.065,0.554,150.03,158453
1KSqYYJFyfTecXFk9M0prc,Escápate Conmigo (feat. Ozuna),Wisin,1,2017,12,latin,0.744,0.859,11,-3.166,1,0.0795,0.0256,6.27e-05,0.0881,0.787,91.977,232787
2tnVG71enUj33Ic2nFN6kZ,Ride It,Regard,1,2019,7,pop,0.88,0.751,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606
25WNjqy21XcwXujRMzf5I2,Addicted,Vigiland,0,2015,11,edm,0.654,0.822,11,-4.556,0,0.0396,0.0125,1.74e-06,0.134,0.478,127.94,210938
